medcode,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
52342,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Emerg bypass femoral art by fem/pop a anast c vein graft NEC', 'Readcode': '7A47200'}"
52357,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Other specified other bypass of iliac artery', 'Readcode': '7A41y00'}"
52695,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Endarterectomy and patch repair of popliteal artery', 'Readcode': '7A49100'}"
52869,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Reconstruction of femoral artery with vein graft', 'Readcode': '7A49800'}"
53580,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Other open operations on common iliac artery', 'Readcode': '7A43.11'}"
53634,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': '[D]Gangrene of toe in diabetic', 'Readcode': 'R054200'}"
53675,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Bypass femoral artery by fem/peron a anast c vein graft NEC', 'Readcode': '7A48A00'}"
54071,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Revision of reconstruction involving aorta', 'Readcode': '7A50000'}"
5414,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Gangrene of toe', 'Readcode': 'G732000'}"
54212,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Non-insulin-dependent d m with peripheral angiopath', 'Readcode': 'C109F00'}"
54865,Leg or aortic embolism or thrombosis (8),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Embolism and/or thrombosis of the common iliac artery', 'Readcode': 'G74y000'}"
54899,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Type II diabetes mellitus with peripheral angiopathy', 'Readcode': 'C109F11'}"
55402,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Open embolectomy of bifurcation of aorta', 'Readcode': '7A19200'}"
55554,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Bypass leg artery by aorta/com femoral art anastomosis NEC', 'Readcode': '7A41B00'}"
55825,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Other specified other bypass of bifurcation of aorta', 'Readcode': '7A12y00'}"
55877,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Transluminal operation on iliac artery NOS', 'Readcode': '7A44z00'}"
5650,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Aortoiliac obstruction', 'Readcode': 'G740.12'}"
56803,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'NIDDM with peripheral circulatory disorder', 'Readcode': 'C107400'}"
56919,Leg or aortic embolism or thrombosis (8),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Embolism and/or thrombosis of the external iliac artery', 'Readcode': 'G74y200'}"
5702,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Peripheral ischaemic vascular disease', 'Readcode': 'G73..11'}"
57793,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Profundoplasty femoral artery & patch repair deep fem artery', 'Readcode': '7A49400'}"
5943,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Other peripheral vascular disease', 'Readcode': 'G73..00'}"
59534,history of PVD during a consultation,Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'H/O: Peripheral vascular disease procedure', 'Readcode': '14NB.00'}"
59602,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Iliac endarterectomy and patch', 'Readcode': '7A42012'}"
60212,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Other open operations on common femoral artery', 'Readcode': '7A4A.11'}"
60465,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Bypass popliteal artery by pop/tib a anast c prosthesis NEC', 'Readcode': '7A48500'}"
60693,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Emerg bypass pop art by pop/pop art anast c vein graft NEC', 'Readcode': '7A47300'}"
60699,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Type 2 diabetes mellitus with peripheral angiopathy', 'Readcode': 'C109F12'}"
61255,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Open embolectomy of iliac artery', 'Readcode': '7A43100'}"
61256,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Repair of iliac artery NEC', 'Readcode': '7A43000'}"
61974,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Other bypass of femoral or popliteal artery by anastomosis', 'Readcode': '7A48.11'}"
6256,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Percutaneous transluminal embolectomy of femoral artery', 'Readcode': '7A4B200'}"
62775,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Emerg bypass pop art by pop/peron art anast c vein graft NEC', 'Readcode': '7A47B00'}"
62818,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Endarterectomy and patch repair of iliac artery', 'Readcode': '7A42000'}"
62866,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Reconstruction of iliac artery NOS', 'Readcode': '7A42z00'}"
6308,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Ischaemic leg ulcer', 'Readcode': 'M271.12'}"
63238,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Other emergency bypass of deep femoral artery', 'Readcode': '7A47.13'}"
63280,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Reconstruction of common iliac artery', 'Readcode': '7A42.11'}"
63357,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Diabetes mellitus, adult, + peripheral circulatory disorder', 'Readcode': 'C107100'}"
63368,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Repair of femoral artery with temporary silastic shunt', 'Readcode': '7A4A700'}"
63396,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Reconstruction of femoral artery', 'Readcode': '7A49.13'}"
6356,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Percutaneous transluminal angioplasty of femoral artery', 'Readcode': '7A4B000'}"
63605,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Profundoplasty and patch repair of popliteal artery', 'Readcode': '7A49500'}"
64446,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Insulin dependent diab mell with peripheral angiopathy', 'Readcode': 'C108G00'}"
64555,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Bypass popliteal artery by pop/pop a anast c prosthesis NEC', 'Readcode': '7A48100'}"
64798,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Other bypass of bifurcation of aorta NOS', 'Readcode': '7A12z00'}"
65025,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Diabetes mellitus NOS with peripheral circulatory disorder', 'Readcode': 'C107z00'}"
65286,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Revision of reconstruction of popliteal artery', 'Readcode': '7A50300'}"
65669,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Profundoplasty of popliteal artery NEC', 'Readcode': '7A49700'}"
65692,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Other emergency bypass of femoral or popliteal artery OS', 'Readcode': '7A47y00'}"
6617,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Reconstruction of femoral or popliteal artery NOS', 'Readcode': '7A49z00'}"
66437,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Repair of common iliac artery NEC', 'Readcode': '7A43011'}"
66804,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Bypass leg artery by aorta/deep femoral art anastomosis NEC', 'Readcode': '7A41C00'}"
66820,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Emerg bypass femoral art by fem/tib art anast c prosth NEC', 'Readcode': '7A47400'}"
66869,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Repair of popliteal artery with temporary silastic shunt', 'Readcode': '7A4A800'}"
66879,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Emerg bypass pop art by pop/tib art anast c vein graft NEC', 'Readcode': '7A47700'}"
66917,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Emerg bypass leg artery by aorta/com fem art anastomosis NEC', 'Readcode': '7A41600'}"
66930,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Percutaneous transluminal embolectomy of iliac artery', 'Readcode': '7A44100'}"
67083,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Reconstruction of femoral or popliteal artery OS', 'Readcode': '7A49y00'}"
67401,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Thromboangiitis obliterans NOS', 'Readcode': 'G731z00'}"
67818,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Emerg bypass popliteal art by pop/pop art anast c prosth NEC', 'Readcode': '7A47100'}"
67982,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Bypass femoral artery by fem/peron a anast c prosthesis NEC', 'Readcode': '7A48800'}"
68141,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Emerg bypass comm iliac art by aorta/com iliac art anast NEC', 'Readcode': '7A41400'}"
6827,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Peripheral ischaemia', 'Readcode': 'G73..13'}"
68320,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Other emergency bypass of femoral or popliteal artery NOS', 'Readcode': '7A47z00'}"
68412,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Bypass popliteal art by pop/peron art anast c vein graft NEC', 'Readcode': '7A48B00'}"
6853,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Claudication', 'Readcode': 'G73z011'}"
68698,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': ""Nothnagel's vasomotor acroparaesthesia"", 'Readcode': 'G73y511'}"
69124,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'IDDM with peripheral circulatory disorder', 'Readcode': 'C107300'}"
69232,Leg or aortic embolism or thrombosis (8),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Embolism and thrombosis of the anterior tibial artery', 'Readcode': 'G742600'}"
69519,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Reconstruction of popliteal artery with vein graft', 'Readcode': '7A49900'}"
70448,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Diabetes mellitus, juvenile +peripheral circulatory disorder', 'Readcode': 'C107000'}"
70922,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Emerg bypass popliteal artery by pop/fem art anastomosis NEC', 'Readcode': '7A47D00'}"
71041,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Percutaneous transluminal embolisation of femoral artery', 'Readcode': '7A4B400'}"
7111,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Insertion of iliac artery stent', 'Readcode': '7A44300'}"
71860,Leg or aortic embolism or thrombosis (8),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Embolism and thrombosis of the dorsalis pedis artery', 'Readcode': 'G742700'}"
72448,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Emerg bypass iliac artery by femoral/femoral art anast NEC', 'Readcode': '7A41200'}"
72491,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Other emerg bypass femoral or popliteal art by anastomosis', 'Readcode': '7A47.11'}"
72632,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Gas gangrene-foot', 'Readcode': 'A3A0F00'}"
73822,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Reconstruction of common femoral artery', 'Readcode': '7A49.11'}"
73961,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': '[X]Other specified peripheral vascular diseases', 'Readcode': 'Gyu7400'}"
81445,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Percutaneous transluminal insertion of stent femoral artery', 'Readcode': '7A4B900'}"
8801,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Mixed venous and arterial leg ulcer', 'Readcode': 'M271400'}"
9099,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Other emergency bypass of femoral artery or popliteal artery', 'Readcode': '7A47.00'}"
9119,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Open embolectomy of femoral artery', 'Readcode': '7A4A200'}"
9204,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Peripheral gangrene', 'Readcode': 'G732.00'}"
93468,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Type 1 diabetes mellitus with peripheral angiopathy', 'Readcode': 'C10EG00'}"
95573,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Emerg aortic bypass by anastomosis axillary to femoral art', 'Readcode': '7A10000'}"
9561,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Ischaemic toe', 'Readcode': '2G63.00'}"
96255,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Emerg bypass femoral art by fem/tib a anast c vein graft NEC', 'Readcode': '7A47600'}"
96809,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Reconstruction of superficial femoral artery', 'Readcode': '7A49.15'}"
97606,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Other emergency bypass of superficial femoral artery', 'Readcode': '7A47.15'}"
98174,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"{'Disease': 'Peripheral arterial disease', 'ReadcodeDescr': 'Ischaemic foot', 'Readcode': 'G733.00'}"
