medcode,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
26503,asthma causes daytime symptoms most days,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
26504,asthma never restricts exercise,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
26506,asthma severely restricts exercise,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
26861,asthma sometimes restricts exercise,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
27926,extrinsic asthma with status asthmaticus,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
29325,intrinsic asthma without status asthmaticus,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
29645,Asthma control step 0,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': '', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': 'Y', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
3018,mild asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
30308,dna - did not attend asthma clinic,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': '', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': 'Y', 'Nissen, F.,et al (2017). (Asthma)': ''}"
30382,asthma monitoring admin.nos,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': '', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': 'Y', 'Nissen, F.,et al (2017). (Asthma)': ''}"
30458,asthma monitoring by doctor,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
30815,asthma causing night waking,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
31135,asthma monitor phone invite,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': '', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': 'Y', 'Nissen, F.,et al (2017). (Asthma)': ''}"
31167,asthma night-time symptoms,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
31225,asthma causes daytime symptoms 1 to 2 times per month,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
3366,severe asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
3458,occasional asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
35927,asthma leaflet given,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': '', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': 'Y', 'Nissen, F.,et al (2017). (Asthma)': ''}"
3665,late onset asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
37943,asthma monitor verbal invite,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': '', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': 'Y', 'Nissen, F.,et al (2017). (Asthma)': ''}"
38143,asthma never disturbs sleep,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
38144,asthma limits walking up hills or stairs,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
38145,asthma limits walking on the flat,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
38146,asthma disturbs sleep weekly,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
39478,wood asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
39570,asthma causes night symptoms 1 to 2 times per month,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
40823,brittle asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
40864,[X] Adverse reaction to theophylline - asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': '', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
41017,aspirin induced asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
41020,absent from work or school due to asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
41554,asthma monitor offer default,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': '', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': 'Y', 'Nissen, F.,et al (2017). (Asthma)': ''}"
42824,asthma daytime symptoms,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
43770,asthma society member,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': '', 'Nissen, F., et al (2017). (Specific Asthma Codes)': '', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': 'Y', 'Nissen, F.,et al (2017). (Asthma)': ''}"
4442,asthma unspecified,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
45073,intrinsic asthma nos,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
45782,extrinsic asthma nos,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
4606,exercise induced asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
46529,attends asthma monitoring,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
47337,asthma accident and emergency attendance since last visit,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
47684,detergent asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
4836,Nocturnal cough / wheeze,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': '', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
48591,Adverse reaction to theophylline (asthma),Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': '', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
4892,status asthmaticus nos,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
5138,patient in asthma study,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': '', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': 'Y', 'Nissen, F.,et al (2017). (Asthma)': ''}"
5267,intrinsic asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
5515,seen in asthma clinic,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': '', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': 'Y', 'Nissen, F.,et al (2017). (Asthma)': ''}"
5627,hay fever with asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
5798,chronic asthmatic bronchitis,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': ''}"
58196,intrinsic asthma with status asthmaticus,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
5867,exercise induced asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
6707,extrinsic asthma with asthma attack,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
7058,"emergency admission, asthma",Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
7146,extrinsic (atopic) asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
719,H/O: asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': '', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': 'Y', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
7191,asthma limiting activities,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
7229,Asthma prophylactic medication used,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': '', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': 'Y', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
73522,work aggravated asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
7378,asthma management plan given,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
7416,asthma disturbing sleep,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
7731,pollen asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
78,asthma,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
81,asthma monitoring,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
8335,asthma attack nos,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
8355,asthma monitored,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
9018,number of asthma exacerbations in past year,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
92109,asthma outreach clinic,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': '', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': 'Y', 'Nissen, F.,et al (2017). (Asthma)': ''}"
93353,sequoiosis (red-cedar asthma),Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': '', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': ''}"
93736,royal college of physicians asthma assessment,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': ''}"
9552,change in asthma management plan,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
9663,step up change in asthma management plan,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
98185,asthma control test,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
99793,patient has a written asthma personal action plan,Med codes,C2424,6248,Asthma Primary care -  4,PH782,2206,Asthma Primary care,"{'Breathe recommended': 'Y', 'Nissen, F., et al (2017). (Specific Asthma Codes)': 'Y', 'Nissen, F., et al (2017). (Non-specific Asthma Codes)': '', 'Nissen, F.,et al (2017). (Asthma)': 'Y'}"
